image_path,live_probability,is_real,detected_as_real
archive/raw/ClientRaw\0013\0013_01_07_03_243.jpg,0.5235640406608582,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_191.jpg,0.5231229066848755,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_198.jpg,0.5295066833496094,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_494.jpg,0.5248096585273743,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_265.jpg,0.5188729166984558,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_405.jpg,0.5267947912216187,False,True
archive/raw/ClientRaw\0007\0007_01_00_02_239.jpg,0.5191347599029541,False,True
archive/raw/ClientRaw\0009\0009_01_00_01_323.jpg,0.5165364742279053,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_224.jpg,0.5238468050956726,False,True
archive/raw/ClientRaw\0008\0008_00_00_02_473.jpg,0.518068253993988,False,True
archive/raw/ClientRaw\0001\0001_00_00_01_202.jpg,0.5008497834205627,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_325.jpg,0.5166305303573608,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_164.jpg,0.5176481008529663,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_490.jpg,0.5030277967453003,False,True
archive/raw/ClientRaw\0008\0008_00_00_02_116.jpg,0.5146492123603821,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_207.jpg,0.5195052623748779,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_395.jpg,0.5265195965766907,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_265.jpg,0.5242164134979248,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_425.jpg,0.5266627073287964,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_444.jpg,0.5158624649047852,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_184.jpg,0.5131905674934387,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_198.jpg,0.527243435382843,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_172.jpg,0.5238151550292969,False,True
archive/raw/ClientRaw\0005\0005_00_00_02_270.jpg,0.5304977297782898,False,True
archive/raw/ClientRaw\0009\0009_01_00_02_362.jpg,0.5205071568489075,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_238.jpg,0.5242979526519775,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_342.jpg,0.5316430926322937,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_465.jpg,0.5275654792785645,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_155.jpg,0.520080029964447,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_443.jpg,0.5417159795761108,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_53.jpg,0.5124075412750244,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_473.jpg,0.5304831266403198,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_110.jpg,0.5306402444839478,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_261.jpg,0.5285457372665405,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_268.jpg,0.5287121534347534,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_89.jpg,0.5189838409423828,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_361.jpg,0.5221131443977356,False,True
archive/raw/ClientRaw\0007\0007_01_00_01_59.jpg,0.5082004070281982,False,True
archive/raw/ClientRaw\0009\0009_01_00_02_130.jpg,0.5229455828666687,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_385.jpg,0.5273470878601074,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_2.jpg,0.5276814103126526,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_91.jpg,0.5142608880996704,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_472.jpg,0.5283341407775879,False,True
archive/raw/ClientRaw\0002\0002_01_00_01_136.jpg,0.510883629322052,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_362.jpg,0.5279257297515869,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_212.jpg,0.5221415162086487,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_341.jpg,0.5239169597625732,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_143.jpg,0.5196115970611572,False,True
archive/raw/ClientRaw\0006\0006_00_00_02_225.jpg,0.5115019679069519,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_435.jpg,0.5243934988975525,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_16.jpg,0.5231873393058777,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_405.jpg,0.5194534659385681,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_408.jpg,0.5277546048164368,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_389.jpg,0.5321493148803711,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_96.jpg,0.5123206973075867,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_444.jpg,0.5284605026245117,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_165.jpg,0.5295733213424683,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_185.jpg,0.5167300701141357,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_54.jpg,0.5227628946304321,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_497.jpg,0.513477087020874,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_404.jpg,0.5268694758415222,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_419.jpg,0.5247054696083069,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_39.jpg,0.5180028080940247,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_306.jpg,0.5251337885856628,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_316.jpg,0.5208117961883545,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_109.jpg,0.5212321877479553,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_137.jpg,0.5248434543609619,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_37.jpg,0.5276190638542175,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_354.jpg,0.5282102227210999,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_410.jpg,0.5276083946228027,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_492.jpg,0.5261245369911194,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_30.jpg,0.5149562358856201,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_215.jpg,0.5214869379997253,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_290.jpg,0.5154846906661987,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_47.jpg,0.5262978076934814,False,True
archive/raw/ClientRaw\0005\0005_00_00_02_391.jpg,0.5273421406745911,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_220.jpg,0.5125982165336609,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_420.jpg,0.5247823596000671,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_67.jpg,0.5195088386535645,False,True
archive/raw/ClientRaw\0010\0010_01_05_03_408.jpg,0.5139361023902893,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_485.jpg,0.537476658821106,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_194.jpg,0.5237722396850586,False,True
archive/raw/ClientRaw\0005\0005_00_00_02_336.jpg,0.5266177654266357,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_55.jpg,0.5281867384910583,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_471.jpg,0.5265058279037476,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_32.jpg,0.5161014795303345,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_85.jpg,0.5256996154785156,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_227.jpg,0.5232369899749756,False,True
archive/raw/ClientRaw\0002\0002_01_00_01_308.jpg,0.513953685760498,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_181.jpg,0.5193763971328735,False,True
archive/raw/ClientRaw\0005\0005_00_00_02_226.jpg,0.529384970664978,False,True
archive/raw/ClientRaw\0001\0001_00_00_01_105.jpg,0.5026175379753113,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_319.jpg,0.505133330821991,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_137.jpg,0.5198296904563904,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_269.jpg,0.5252311825752258,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_31.jpg,0.5052409768104553,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_69.jpg,0.507689356803894,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_447.jpg,0.5315038561820984,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_224.jpg,0.5122678875923157,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_410.jpg,0.5326167345046997,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_35.jpg,0.5205110311508179,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_276.jpg,0.5175577998161316,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_53.jpg,0.5161975622177124,False,True
archive/raw/ClientRaw\0005\0005_00_00_02_37.jpg,0.5196455717086792,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_251.jpg,0.5294705629348755,False,True
archive/raw/ClientRaw\0008\0008_00_00_02_358.jpg,0.5190233588218689,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_438.jpg,0.5168267488479614,False,True
archive/raw/ClientRaw\0010\0010_01_05_03_358.jpg,0.5176945924758911,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_250.jpg,0.5209105610847473,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_27.jpg,0.5138422846794128,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_185.jpg,0.5201405882835388,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_136.jpg,0.5230420231819153,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_391.jpg,0.5258041024208069,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_390.jpg,0.5245274305343628,False,True
archive/raw/ClientRaw\0004\0004_01_00_01_190.jpg,0.5092034935951233,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_346.jpg,0.5228878855705261,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_186.jpg,0.5291608572006226,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_226.jpg,0.5267295837402344,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_444.jpg,0.5415071249008179,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_13.jpg,0.5199194550514221,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_450.jpg,0.5161278247833252,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_158.jpg,0.5188112258911133,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_253.jpg,0.5225579142570496,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_479.jpg,0.5251378417015076,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_259.jpg,0.5169934034347534,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_385.jpg,0.5320348739624023,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_376.jpg,0.5319638848304749,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_148.jpg,0.5293687582015991,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_307.jpg,0.5196079611778259,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_58.jpg,0.5244470834732056,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_228.jpg,0.5218588709831238,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_28.jpg,0.5193905830383301,False,True
archive/raw/ClientRaw\0009\0009_01_00_01_363.jpg,0.510492742061615,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_124.jpg,0.5248026847839355,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_466.jpg,0.527836263179779,False,True
archive/raw/ClientRaw\0007\0007_01_00_02_25.jpg,0.5207107067108154,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_60.jpg,0.5255988240242004,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_116.jpg,0.5212458968162537,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_309.jpg,0.5178391337394714,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_440.jpg,0.5287222266197205,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_323.jpg,0.51885986328125,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_140.jpg,0.5298933982849121,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_76.jpg,0.5289459824562073,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_399.jpg,0.52683025598526,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_240.jpg,0.5233279466629028,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_5.jpg,0.513595461845398,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_33.jpg,0.5165389180183411,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_285.jpg,0.5234702825546265,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_419.jpg,0.5306511521339417,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_114.jpg,0.5223712921142578,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_64.jpg,0.5248468518257141,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_235.jpg,0.521542489528656,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_285.jpg,0.5261529088020325,False,True
archive/raw/ClientRaw\0007\0007_01_00_01_108.jpg,0.5111902952194214,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_472.jpg,0.5217189192771912,False,True
archive/raw/ClientRaw\0001\0001_00_00_01_495.jpg,0.5018660426139832,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_466.jpg,0.5278361439704895,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_65.jpg,0.5254260897636414,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_232.jpg,0.5244011878967285,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_335.jpg,0.5159779787063599,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_182.jpg,0.5268539190292358,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_30.jpg,0.5251301527023315,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_449.jpg,0.5241614580154419,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_26.jpg,0.5254459977149963,False,True
archive/raw/ClientRaw\0001\0001_00_00_01_387.jpg,0.4988449811935425,False,False
archive/raw/ClientRaw\0011\0011_01_07_03_12.jpg,0.5207401514053345,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_471.jpg,0.5276442170143127,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_480.jpg,0.5226782560348511,False,True
archive/raw/ClientRaw\0004\0004_01_00_01_478.jpg,0.5141210556030273,False,True
archive/raw/ClientRaw\0002\0002_01_00_01_109.jpg,0.5045787692070007,False,True
archive/raw/ClientRaw\0007\0007_01_00_02_452.jpg,0.5191113948822021,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_266.jpg,0.5016530752182007,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_42.jpg,0.5208365321159363,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_465.jpg,0.5406556725502014,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_423.jpg,0.5266650319099426,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_345.jpg,0.5246869325637817,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_391.jpg,0.5290836095809937,False,True
archive/raw/ClientRaw\0008\0008_00_00_02_433.jpg,0.5187345147132874,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_421.jpg,0.5312149524688721,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_28.jpg,0.5206208825111389,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_375.jpg,0.5254311561584473,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_202.jpg,0.520797073841095,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_482.jpg,0.5288772583007812,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_224.jpg,0.5171022415161133,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_277.jpg,0.5210846662521362,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_364.jpg,0.5122522711753845,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_306.jpg,0.5242018103599548,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_148.jpg,0.5162132978439331,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_493.jpg,0.5118590593338013,False,True
archive/raw/ClientRaw\0009\0009_01_00_02_62.jpg,0.5225614309310913,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_454.jpg,0.5398927330970764,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_314.jpg,0.5338388681411743,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_399.jpg,0.5178291201591492,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_490.jpg,0.5296969413757324,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_288.jpg,0.5220986008644104,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_166.jpg,0.519140899181366,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_37.jpg,0.5225452184677124,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_335.jpg,0.5353828072547913,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_289.jpg,0.520106315612793,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_472.jpg,0.5109139680862427,False,True
archive/raw/ClientRaw\0010\0010_01_05_03_55.jpg,0.5148774981498718,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_289.jpg,0.530868411064148,False,True
archive/raw/ClientRaw\0008\0008_00_00_02_318.jpg,0.5208171010017395,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_487.jpg,0.5267252922058105,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_295.jpg,0.5182384848594666,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_14.jpg,0.5210356712341309,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_427.jpg,0.533024787902832,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_105.jpg,0.5188227891921997,False,True
archive/raw/ClientRaw\0004\0004_01_00_01_101.jpg,0.5129824876785278,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_29.jpg,0.5214356780052185,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_274.jpg,0.5202279686927795,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_462.jpg,0.5281528830528259,False,True
archive/raw/ClientRaw\0007\0007_01_00_02_174.jpg,0.5243866443634033,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_427.jpg,0.5260228514671326,False,True
archive/raw/ClientRaw\0005\0005_00_00_01_36.jpg,0.5113795399665833,False,True
archive/raw/ClientRaw\0001\0001_00_00_01_89.jpg,0.5025215148925781,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_494.jpg,0.529024064540863,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_124.jpg,0.5137740969657898,False,True
archive/raw/ClientRaw\0008\0008_00_00_02_177.jpg,0.5149036645889282,False,True
archive/raw/ClientRaw\0004\0004_01_00_01_172.jpg,0.5116450786590576,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_454.jpg,0.5175360441207886,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_447.jpg,0.5254055261611938,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_343.jpg,0.5287461876869202,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_257.jpg,0.5219025611877441,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_308.jpg,0.5232245326042175,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_21.jpg,0.5189258456230164,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_464.jpg,0.5018147826194763,False,True
archive/raw/ClientRaw\0009\0009_01_00_01_309.jpg,0.5170249342918396,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_0.jpg,0.5021538734436035,False,True
archive/raw/ClientRaw\0006\0006_00_00_02_146.jpg,0.513132631778717,False,True
archive/raw/ClientRaw\0007\0007_01_00_01_344.jpg,0.5193493366241455,False,True
archive/raw/ClientRaw\0009\0009_01_00_02_315.jpg,0.5183189511299133,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_413.jpg,0.527009129524231,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_490.jpg,0.5378455519676208,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_197.jpg,0.506396472454071,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_51.jpg,0.5244643688201904,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_448.jpg,0.5285838842391968,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_53.jpg,0.5239835977554321,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_247.jpg,0.5306677222251892,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_435.jpg,0.5236384868621826,False,True
archive/raw/ClientRaw\0007\0007_01_00_01_371.jpg,0.5199847221374512,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_369.jpg,0.5302064418792725,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_160.jpg,0.517658531665802,False,True
archive/raw/ClientRaw\0009\0009_01_00_01_154.jpg,0.5142591595649719,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_246.jpg,0.5200795531272888,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_243.jpg,0.5262819528579712,False,True
archive/raw/ClientRaw\0010\0010_01_05_03_484.jpg,0.5104843974113464,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_417.jpg,0.522670567035675,False,True
archive/raw/ClientRaw\0001\0001_00_00_01_34.jpg,0.5010446906089783,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_494.jpg,0.5106801390647888,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_326.jpg,0.5263842940330505,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_301.jpg,0.5194737911224365,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_229.jpg,0.5220081806182861,False,True
archive/raw/ClientRaw\0009\0009_01_00_01_336.jpg,0.5098694562911987,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_400.jpg,0.5185908675193787,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_357.jpg,0.5274465084075928,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_129.jpg,0.5279436707496643,False,True
archive/raw/ClientRaw\0007\0007_00_00_01_5.jpg,0.515837550163269,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_445.jpg,0.5312803983688354,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_118.jpg,0.5322955846786499,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_171.jpg,0.5150572061538696,False,True
archive/raw/ClientRaw\0010\0010_01_05_03_341.jpg,0.5200572609901428,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_497.jpg,0.5216242074966431,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_193.jpg,0.5334525108337402,False,True
archive/raw/ClientRaw\0002\0002_01_00_01_347.jpg,0.5093535780906677,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_254.jpg,0.5218556523323059,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_344.jpg,0.5228866934776306,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_41.jpg,0.5148230195045471,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_413.jpg,0.5270808935165405,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_305.jpg,0.5318446755409241,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_176.jpg,0.5238183736801147,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_201.jpg,0.5185940861701965,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_499.jpg,0.5223265886306763,False,True
archive/raw/ClientRaw\0007\0007_01_00_02_7.jpg,0.5145375728607178,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_119.jpg,0.5252721905708313,False,True
archive/raw/ClientRaw\0001\0001_00_00_01_488.jpg,0.5021727085113525,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_123.jpg,0.5089552402496338,False,True
archive/raw/ClientRaw\0004\0004_01_00_02_491.jpg,0.5254825353622437,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_43.jpg,0.5260613560676575,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_35.jpg,0.512769877910614,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_447.jpg,0.5238882899284363,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_106.jpg,0.5241824984550476,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_496.jpg,0.5124755501747131,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_385.jpg,0.5237912535667419,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_396.jpg,0.5321770310401917,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_78.jpg,0.5249171257019043,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_66.jpg,0.5279433727264404,False,True
archive/raw/ClientRaw\0010\0010_01_05_03_247.jpg,0.5180850625038147,False,True
archive/raw/ClientRaw\0009\0009_01_00_02_77.jpg,0.5194871425628662,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_398.jpg,0.5178164839744568,False,True
archive/raw/ClientRaw\0005\0005_00_00_01_206.jpg,0.515358567237854,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_260.jpg,0.5243995189666748,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_96.jpg,0.5283166170120239,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_330.jpg,0.5262855887413025,False,True
archive/raw/ClientRaw\0005\0005_00_00_02_485.jpg,0.5338831543922424,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_376.jpg,0.5284416079521179,False,True
archive/raw/ClientRaw\0007\0007_01_00_02_206.jpg,0.5250219106674194,False,True
archive/raw/ClientRaw\0007\0007_01_00_02_77.jpg,0.5184313058853149,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_483.jpg,0.5022273063659668,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_206.jpg,0.517426609992981,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_185.jpg,0.5273222923278809,False,True
archive/raw/ClientRaw\0009\0009_01_00_02_196.jpg,0.5218313336372375,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_58.jpg,0.5233945250511169,False,True
archive/raw/ClientRaw\0006\0006_00_06_03_311.jpg,0.5244359970092773,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_394.jpg,0.5271055698394775,False,True
archive/raw/ClientRaw\0006\0006_00_00_02_116.jpg,0.5099915862083435,False,True
archive/raw/ClientRaw\0001\0001_00_00_02_86.jpg,0.5141751766204834,False,True
archive/raw/ClientRaw\0007\0007_01_05_03_256.jpg,0.5275686383247375,False,True
archive/raw/ClientRaw\0006\0006_00_00_01_201.jpg,0.511465311050415,False,True
archive/raw/ClientRaw\0003\0003_01_00_01_172.jpg,0.5084298253059387,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_121.jpg,0.525842547416687,False,True
archive/raw/ClientRaw\0012\0012_01_07_03_136.jpg,0.520706832408905,False,True
archive/raw/ClientRaw\0013\0013_01_07_03_343.jpg,0.5176092982292175,False,True
archive/raw/ClientRaw\0004\0004_01_06_03_194.jpg,0.5252007842063904,False,True
archive/raw/ClientRaw\0011\0011_01_07_03_143.jpg,0.5207011699676514,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_364.jpg,0.5185945630073547,False,True
archive/raw/ClientRaw\0014\0014_01_06_03_348.jpg,0.5327884554862976,False,True
archive/raw/ClientRaw\0015\0015_01_05_03_125.jpg,0.5182006359100342,False,True
